administrative_code,name,admin_area,city_level,geonames_id,feature_code,population,longitude,latitude
90150,Tikrīt,萨拉赫丁省,governorate_capital,90150,PPLA,42477,43.678610,34.615810
12494059,AlZwya,萨拉赫丁省,local_administrative_seat,12494059,PPLA4,15000,43.406690,35.260830
99759,Ad Dujayl,萨拉赫丁省,populated_place_5000_plus,99759,PPL,26362,44.234440,33.846670
6871926,Al-'Alam,萨拉赫丁省,populated_place_5000_plus,6871926,PPL,25662,43.695100,34.708960
91597,Sāmarrā’,萨拉赫丁省,populated_place_5000_plus,91597,PPL,158508,43.885680,34.195900
99560,Al ‘Awjah,萨拉赫丁省,subdistrict_seat,99560,PPLA3,0,43.733330,34.533330
99168,Al Khāliş,迪亚拉省,district_seat,99168,PPLA2,0,44.520470,33.851180
99062,Al Miqdādīyah,迪亚拉省,district_seat,99062,PPLA2,155968,44.936940,33.978610
98109,Baladrūz,迪亚拉省,district_seat,98109,PPLA2,0,45.077820,33.696310
94591,Khānaqīn,迪亚拉省,district_seat,94591,PPLA2,175000,45.390650,34.348200
94298,Kifrī,迪亚拉省,district_seat,94298,PPLA2,30143,44.960570,34.689630
97990,Baqubah,迪亚拉省,governorate_capital,97990,PPLA,152550,44.605180,33.754030
92362,Habhab,迪亚拉省,populated_place_5000_plus,92362,PPL,21373,44.506590,33.784060
93709,Mandalī,迪亚拉省,populated_place_5000_plus,93709,PPL,29785,45.555030,33.748100
91546,Sarājīq,迪亚拉省,populated_place_5000_plus,91546,PPL,10000,44.742000,34.023550
