administrative_code,name,admin_area,city_level,geonames_id,feature_code,population,longitude,latitude
174030,Al Atārib,阿勒颇省,subdistrict_seat,174030,PPLA3,0,36.825040,36.139070
168478,Al Ghandūrah,阿勒颇省,subdistrict_seat,168478,PPLA3,0,37.732510,36.669450
168422,Al Khafsah,阿勒颇省,subdistrict_seat,168422,PPLA3,0,38.021720,36.231100
167577,Al Ma‘baţlī,阿勒颇省,subdistrict_seat,167577,PPLA3,0,36.742920,36.562460
173852,Al Ḩājib,阿勒颇省,subdistrict_seat,173852,PPLA3,0,37.396800,35.864090
170137,Al Ḩāḑir,阿勒颇省,subdistrict_seat,170137,PPLA3,0,37.050860,35.990240
174043,Al ‘Arīmah,阿勒颇省,subdistrict_seat,174043,PPLA3,0,37.721130,36.472960
169138,Ar Rā‘ī,阿勒颇省,subdistrict_seat,169138,PPLA3,0,37.447800,36.611820
172045,Az Zarbah,阿勒颇省,subdistrict_seat,172045,PPLA3,0,36.980120,36.067710
171851,Banān,阿勒颇省,subdistrict_seat,171851,PPLA3,0,37.302340,35.973580
171212,Bulbul,阿勒颇省,subdistrict_seat,171212,PPLA3,0,36.819690,36.769470
170785,Dayr Ḩāfir,阿勒颇省,subdistrict_seat,170785,PPLA3,28905,37.707780,36.156940
170857,Dārat ‘Izzah,阿勒颇省,subdistrict_seat,170857,PPLA3,0,36.852160,36.282470
169190,Jindayris,阿勒颇省,subdistrict_seat,169190,PPLA3,13661,36.688900,36.394960
168351,Khanāşir,阿勒颇省,subdistrict_seat,168351,PPLA3,0,37.499190,35.781590
167713,Kuwayris Sharqī,阿勒颇省,subdistrict_seat,167713,PPLA3,0,37.538150,36.166850
167080,Maskanah,阿勒颇省,subdistrict_seat,167080,PPLA3,0,38.041650,35.965770
167245,Māri‘,阿勒颇省,subdistrict_seat,167245,PPLA3,0,37.197090,36.482590
166331,Nubl,阿勒颇省,subdistrict_seat,166331,PPLA3,25546,36.992940,36.378670
11257949,Qenterê,阿勒颇省,subdistrict_seat,11257949,PPLA3,0,36.728410,36.563500
165428,Rasm al Ḩarmal,阿勒颇省,subdistrict_seat,165428,PPLA3,0,37.716070,36.244860
165571,Rājū,阿勒颇省,subdistrict_seat,165571,PPLA3,0,36.664150,36.675980
164451,Sharān,阿勒颇省,subdistrict_seat,164451,PPLA3,0,36.936590,36.623360
164354,Shaykh al Ḩadīd,阿勒颇省,subdistrict_seat,164354,PPLA3,0,36.599450,36.500690
164159,Shuyūkh Taḩtānī,阿勒颇省,subdistrict_seat,164159,PPLA3,0,38.076760,36.750590
163476,Tall Rif‘at,阿勒颇省,subdistrict_seat,163476,PPLA3,25658,37.094710,36.472290
163747,Tall aḑ Ḑamān,阿勒颇省,subdistrict_seat,163747,PPLA3,0,37.253780,35.807760
163811,Tādif,阿勒颇省,subdistrict_seat,163811,PPLA3,34670,37.530900,36.348140
164071,Şirrīn ash Shamālīyah,阿勒颇省,subdistrict_seat,164071,PPLA3,0,38.297880,36.588380
