administrative_code,name,admin_area,city_level,geonames_id,feature_code,population,longitude,latitude
3196079,Lukavac,波黑联邦,municipal_seat,3196079,PPLA3,44520,18.526180,44.542450
3195946,Maglaj,波黑联邦,municipal_seat,3195946,PPLA3,7399,18.100030,44.547710
3195360,Matuzići,波黑联邦,municipal_seat,3195360,PPLA3,0,18.048850,44.687760
3194828,Mostar,波黑联邦,municipal_seat,3194828,PPLA2,104518,17.808060,43.343330
3194514,Neum,波黑联邦,municipal_seat,3194514,PPLA3,4200,17.615560,42.923330
3192236,Novi Travnik,波黑联邦,municipal_seat,3192236,PPLA3,10006,17.658160,44.171330
3194199,Odžak,波黑联邦,municipal_seat,3194199,PPLA3,11621,18.321070,45.024610
3194133,Olovo,波黑联邦,municipal_seat,3194133,PPLA3,3305,18.580650,44.127700
3194125,Omanjska,波黑联邦,municipal_seat,3194125,PPLA3,4,17.957570,44.698310
3194035,Orašje,波黑联邦,municipal_seat,3194035,PPLA2,3613,18.693340,45.033660
3192669,Posušje,波黑联邦,municipal_seat,3192669,PPLA3,6267,17.326210,43.472810
3192609,Prača,波黑联邦,municipal_seat,3192609,PPLA3,0,18.765120,43.763670
3192279,Prozor,波黑联邦,municipal_seat,3192279,PPLA3,10349,17.609170,43.822220
3191808,Ravno,波黑联邦,municipal_seat,3191808,PPLA3,0,17.965550,42.887410
3191297,Sanski Most,波黑联邦,municipal_seat,3191297,PPLA3,13551,16.667000,44.766700
3191287,Sapna,波黑联邦,municipal_seat,3191287,PPLA3,0,18.998180,44.503800
3190158,Srebrenik,波黑联邦,municipal_seat,3190158,PPLA3,6723,18.488340,44.708190
3189823,Stolac,波黑联邦,municipal_seat,3189823,PPLA3,7733,17.959950,43.084000
3197138,Teočak,波黑联邦,municipal_seat,3197138,PPLA3,0,18.979670,44.603210
3189146,Tešanj,波黑联邦,municipal_seat,3189146,PPLA3,7550,17.985520,44.611910
3200930,Tomislavgrad,波黑联邦,municipal_seat,3200930,PPLA2,7737,17.225150,43.718490
3188924,Travnik,波黑联邦,municipal_seat,3188924,PPLA2,31127,17.665830,44.226370
3188582,Tuzla,波黑联邦,municipal_seat,3188582,PPLA2,142486,18.667090,44.538420
3188366,Vareš,波黑联邦,municipal_seat,3188366,PPLA3,7193,18.328330,44.164440
3188225,Velika Kladuša,波黑联邦,municipal_seat,3188225,PPLA3,19330,15.805790,45.184970
3187609,Visoko,波黑联邦,municipal_seat,3187609,PPLA3,17890,18.178060,43.988890
3187590,Vitez,波黑联邦,municipal_seat,3187590,PPLA3,8140,17.790090,44.154240
3187464,Vogošća,波黑联邦,municipal_seat,3187464,PPLA3,8180,18.344380,43.902250
3186717,Zavidovići,波黑联邦,municipal_seat,3186717,PPLA3,14380,18.149720,44.445830
3186573,Zenica,波黑联邦,municipal_seat,3186573,PPLA2,164423,17.903970,44.201690
3202873,Čapljina,波黑联邦,municipal_seat,3202873,PPLA3,7923,17.684440,43.121390
3202791,Čelić,波黑联邦,municipal_seat,3202791,PPLA3,4,18.814740,44.725240
3202564,Čitluk,波黑联邦,municipal_seat,3202564,PPLA3,5718,17.700830,43.228610
3196428,Široki Brijeg,波黑联邦,municipal_seat,3196428,PPLA2,9370,17.594160,43.382900
3186567,Žepče,波黑联邦,municipal_seat,3186567,PPLA3,8502,18.037780,44.426670
3186423,Živinice,波黑联邦,municipal_seat,3186423,PPLA3,13641,18.649780,44.449290
3210439,Jelah,波黑联邦,ordinary_town_5000_plus,3210439,PPL,5291,17.958970,44.654000
3193821,Ostrožac,波黑联邦,ordinary_town_5000_plus,3193821,PPL,5456,15.940450,44.908660
3193776,Otoka,波黑联邦,ordinary_town_5000_plus,3193776,PPL,6595,16.179170,44.960000
3191302,Sanica,波黑联邦,ordinary_town_5000_plus,3191302,PPL,5666,16.640620,44.613540
3187162,Vrnograč,波黑联邦,ordinary_town_5000_plus,3187162,PPL,6860,15.954440,45.163690
