geonameid,name,asciiname,country_code,admin1_code,admin2_code,admin3_code,admin4_code,feature_class,feature_code,population,latitude,longitude,timezone,geonames_modified_at,in_cities15000,in_cities5000,in_cities1000,in_cities500,assigned_phase
8507926,Xinghuo,Xinghuo,CN,08,2312,,,P,PPLA4,0,46.46391,125.77143,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8507927,Bei’an,Bei'an,CN,08,2312,,,P,PPLA4,0,46.44142,126.24024,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8507928,Hongguang,Hongguang,CN,08,2312,,,P,PPLA4,0,46.34354,126.28695,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8507929,Hongxing,Hongxing,CN,08,2312,,,P,PPLA4,0,46.29438,126.20423,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8507930,Yuanda,Yuanda,CN,08,2312,,,P,PPLA4,0,46.47198,126.05249,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8507931,Linjiang,Linjiang,CN,08,2312,,,P,PPLA4,0,46.44132,126.46663,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8507932,Changjiang,Changjiang,CN,08,2312,,,P,PPLA4,0,46.30053,126.52195,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8507933,Kangrong,Kangrong,CN,08,2312,,,P,PPLA4,0,46.19405,126.25046,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8507934,Yulin,Yulin,CN,08,2312,,,P,PPLA4,0,46.10995,126.27798,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8507935,Lanhe,Lanhe,CN,08,2312,,,P,PPLA4,0,46.21266,126.44224,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8508073,Zhagang,Zhagang,CN,08,2312,,,P,PPLA4,0,46.64483,126.11693,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8508074,Changsheng,Changsheng,CN,08,2312,,,P,PPLA4,0,46.56496,126.2666,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8508075,Minzheng,Minzheng,CN,08,2312,,,P,PPLA4,0,46.72049,126.17402,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8508076,Desheng,Desheng,CN,08,2312,,,P,PPLA4,0,46.8664,126.12408,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8508077,Yingchun,Yingchun,CN,08,2312,,,P,PPLA4,0,47.03728,125.94673,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8508078,Lianfeng,Lianfeng,CN,08,2312,,,P,PPLA4,0,46.89618,125.87874,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8508079,Jianshe,Jianshe,CN,08,2312,,,P,PPLA4,0,46.75975,125.8467,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8508080,Laodong,Laodong,CN,08,2312,,,P,PPLA4,0,46.75494,125.93199,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8508204,Yulin,Yulin,CN,08,2312,,,P,PPLA4,0,47.12978,125.63021,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8508206,Yongxing,Yongxing,CN,08,2312,,,P,PPLA4,0,47.25884,126.07797,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8508207,Fanrong,Fanrong,CN,08,2312,,,P,PPLA4,0,47.30383,126.24253,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8508208,Guangrong,Guangrong,CN,08,2302,,,P,PPLA4,0,47.31741,126.31878,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8508209,Yongjiu,Yongjiu,CN,08,2312,,,P,PPLA4,0,47.12748,126.00979,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8508210,Shuren,Shuren,CN,08,2312,,,P,PPLA4,0,47.16068,126.22048,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8508303,Shuanghe,Shuanghe,CN,08,2302,,,P,PPLA4,0,47.94652,125.88993,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8508304,Henan,Henan,CN,08,2302,,,P,PPLA4,0,47.9658,126.01958,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8508992,Aiguo,Aiguo,CN,08,2302,,,P,PPLA4,0,47.76635,126.40304,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8508993,Changsheng,Changsheng,CN,08,2302,,,P,PPLA4,0,47.82945,126.40491,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8508994,Runjin,Runjin,CN,08,2302,,,P,PPLA4,0,47.9485,126.27532,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8509014,Shuangqing,Shuangqing,CN,08,2302,,,P,PPLA4,0,47.96193,126.39573,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8509039,Zhuxing Chaoxianzu,Zhuxing Chaoxianzu,CN,08,2312,,,P,PPLA4,0,47.72559,126.96875,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8509040,Yangjia,Yangjia,CN,08,2311,,,P,PPLA4,0,47.83812,126.74562,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8509041,Shiquan,Shiquan,CN,08,2311,,,P,PPLA4,0,47.68256,126.61979,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8509213,Jiuhu,Jiuhu,CN,12,1795614,,,P,PPLA4,0,31.46348,110.09846,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8509567,Muyu,Muyu,CN,12,1795614,,,P,PPLA4,9089,31.47202,110.38717,Asia/Shanghai,2021-10-20,false,true,true,true,cities5000
8509618,Hongping,Hongping,CN,12,1795614,,,P,PPLA4,0,31.66927,110.42427,Asia/Shanghai,2019-02-06,false,false,false,true,cities500
8509650,Mengusi,Mengusi,CN,12,4203,,,P,PPLA4,0,32.0084,110.44986,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8510119,Guanshan,Guanshan,CN,12,4203,,,P,PPLA4,0,32.37349,110.8617,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8510276,Zhenzi,Zhenzi,CN,12,4205,,,P,PPLA4,0,31.45186,110.97857,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8510679,Guoduwan,Guoduwan,CN,12,4206,,,P,PPLA4,0,31.99393,111.25758,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8510682,Langhe,Langhe,CN,12,4203,,,P,PPLA4,0,32.42456,111.26032,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8510779,Huangbao,Huangbao,CN,12,4206,,,P,PPLA4,0,31.82736,111.33979,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8510804,Wushan,Wushan,CN,12,4206,,,P,PPLA4,0,32.30795,111.35614,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8510923,Shihua,Shihua,CN,12,4206,,,P,PPLA4,0,32.27845,111.45617,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8510978,Longping,Longping,CN,12,4206,,,P,PPLA4,0,31.65744,111.49645,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8511224,Hongshanzui,Hongshanzui,CN,12,4206,,,P,PPLA4,0,32.45453,111.66028,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8511521,Chengguan,Chengguan,CN,12,4206,,,P,PPLA4,0,31.78262,111.84344,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512040,Leye,Leye,CN,08,2312,,,P,PPLA4,0,47.29226,126.94687,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512041,Hainan,Hainan,CN,08,2312,,,P,PPLA4,0,47.23223,126.98093,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512042,Gongrong,Gongrong,CN,08,2312,,,P,PPLA4,0,47.16517,126.85192,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512043,Fumin,Fumin,CN,08,2312,,,P,PPLA4,0,47.15379,126.71259,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512044,Haixing,Haixing,CN,08,2312,,,P,PPLA4,0,47.18859,126.66991,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512045,Fengshan,Fengshan,CN,08,2312,,,P,PPLA4,0,47.17188,126.57635,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512047,Baixiang,Baixiang,CN,08,2312,,,P,PPLA4,0,47.22308,126.45256,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512048,Yongfu,Yongfu,CN,08,2312,,,P,PPLA4,0,47.04575,126.4234,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512049,Lianfa,Lianfa,CN,08,2312,,,P,PPLA4,0,47.3176,126.48939,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512050,Yonghe,Yonghe,CN,08,2312,,,P,PPLA4,0,47.44394,126.58923,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512053,Aimin,Aimin,CN,08,2312,,,P,PPLA4,0,47.58785,126.6797,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512061,Qianjin,Qianjin,CN,08,2312,,,P,PPLA4,0,47.39705,126.81212,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512063,Xiangrong,Xiangrong,CN,08,2312,,,P,PPLA4,0,47.5116,126.81412,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512064,Donglin,Donglin,CN,08,2312,,,P,PPLA4,0,47.50515,127.01957,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512097,Kaoshan,Kaoshan,CN,08,2312,,,P,PPLA4,0,47.2241,127.13814,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512098,Houtou,Houtou,CN,08,2312,,,P,PPLA4,0,47.17503,127.13803,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512102,Keyinhe,Keyinhe,CN,08,2312,,,P,PPLA4,0,47.3199,127.1673,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512103,Suizhong,Suizhong,CN,08,2312,,,P,PPLA4,0,47.32735,127.30078,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512105,Shuangchahe,Shuangchahe,CN,08,2312,,,P,PPLA4,0,47.45678,127.26193,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512107,Housan,Housan,CN,08,2312,,,P,PPLA4,0,46.92458,126.35176,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512108,Lingshan,Lingshan,CN,08,2312,,,P,PPLA4,0,46.93256,126.44341,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512109,Xiangbai,Xiangbai,CN,08,2312,,,P,PPLA4,0,46.93693,126.62308,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512111,Dongsheng,Dongsheng,CN,08,2312,,,P,PPLA4,0,47.00356,126.88492,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512112,Gongliu,Gongliu,CN,08,2312,,,P,PPLA4,0,47.09978,126.86214,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512113,Huiqi,Huiqi,CN,08,2312,,,P,PPLA4,0,47.05944,126.6697,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512121,Huojian,Huojian,CN,08,2312,,,P,PPLA4,0,46.75353,126.50237,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512122,Weixing,Weixing,CN,08,2312,,,P,PPLA4,0,46.7183,126.65799,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512123,Dengta,Dengta,CN,08,2312,,,P,PPLA4,0,46.90031,126.78124,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512124,Hongqi,Hongqi,CN,08,2312,,,P,PPLA4,0,46.50138,126.57071,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512125,Taipingchuan,Taipingchuan,CN,08,2312,,,P,PPLA4,0,46.62676,126.73771,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512126,Dongfu,Dongfu,CN,08,2312,,,P,PPLA4,0,46.66221,127.01147,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512144,Xingfu,Xingfu,CN,08,2312,,,P,PPLA4,0,46.6786,127.11653,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512145,Xinhua,Xinhua,CN,08,2312,,,P,PPLA4,0,46.64326,126.84128,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512146,Suisheng,Suisheng,CN,08,2312,,,P,PPLA4,0,46.53608,126.77656,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512147,Baoshan,Baoshan,CN,08,2312,,,P,PPLA4,0,46.52575,126.90525,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512148,Longtai,Longtai,CN,08,2312,,,P,PPLA4,0,46.68701,127.22031,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512150,Dongjin,Dongjin,CN,08,2312,,,P,PPLA4,0,46.73959,127.20892,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512151,Sanhe,Sanhe,CN,08,2312,,,P,PPLA4,0,47.00164,127.28268,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512152,Wuying,Wuying,CN,08,2312,,,P,PPLA4,0,46.93821,127.22776,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512153,Xinghe,Xinghe,CN,08,2312,,,P,PPLA4,0,46.88541,127.10014,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512154,Zhangxiong,Zhangxiong,CN,08,2312,,,P,PPLA4,0,47.05997,127.002,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512155,Sanjing,Sanjing,CN,08,2312,,,P,PPLA4,0,47.10904,127.02531,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512161,Beilin,Beilin,CN,08,2312,,,P,PPLA3,0,46.63517,126.97918,Asia/Shanghai,2022-04-18,false,false,true,true,cities1000
8512354,Shangsheng,Shangsheng,CN,08,2302,,,P,PPLA4,0,47.64426,126.22851,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512355,Guofu,Guofu,CN,08,2302,,,P,PPLA4,0,47.64884,126.39466,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512356,Huaguang,Huaguang,CN,08,2302,,,P,PPLA4,0,47.52292,126.42116,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512359,Xinsheng,Xinsheng,CN,08,2302,,,P,PPLA4,0,47.43862,126.1573,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512360,Longquan,Longquan,CN,08,2302,,,P,PPLA4,0,47.41424,125.96049,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512450,Xingquan,Xingquan,CN,08,2302,,,P,PPLA4,0,47.37103,125.95911,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512467,Ainong,Ainong,CN,08,2302,,,P,PPLA4,0,47.37497,125.71738,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512517,Yongqin,Yongqin,CN,08,2302,,,P,PPLA4,0,47.54101,125.79828,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512518,Shizhong,Shizhong,CN,08,2302,,,P,PPLA4,0,47.526,125.96017,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512519,Xinjian,Xinjian,CN,08,2302,,,P,PPLA4,0,47.80168,125.66246,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512520,Dazhong,Dazhong,CN,08,2302,,,P,PPLA4,0,47.79317,125.86927,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512521,Jianguo,Jianguo,CN,08,2302,,,P,PPLA4,0,47.82052,126.08087,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512524,Magang,Magang,CN,12,4212,,,P,PPLA4,0,29.18406,113.77337,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512542,Tanghu,Tanghu,CN,12,4212,,,P,PPLA4,0,29.21353,113.98269,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512544,Guandao,Guandao,CN,12,4212,,,P,PPLA4,0,29.21745,113.90012,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512546,Wuli,Wuli,CN,12,4212,,,P,PPLA4,0,29.22008,113.78143,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512618,Sizhuang,Sizhuang,CN,12,4212,,,P,PPLA4,0,29.324,113.94872,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512623,Daping,Daping,CN,12,4212,,,P,PPLA4,0,29.32971,113.69012,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512638,Xiaoling,Xiaoling,CN,12,4212,,,P,PPLA4,0,29.34996,113.80536,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512687,Shicheng,Shicheng,CN,12,4212,,,P,PPLA4,0,29.46551,113.92683,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512751,Sanzhou,Sanzhou,CN,12,4210,,,P,PPLA4,0,29.54553,112.93799,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512760,Guihuaquan,Guihuaquan,CN,12,4212,,,P,PPLA4,0,29.55918,113.87294,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512817,Jiuheyuan,Jiuheyuan,CN,12,4210,,,P,PPLA4,0,29.6057,112.37908,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512862,Cha’anling,Cha'anling,CN,12,4212,,,P,PPLA4,0,29.62973,113.7876,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512888,Gaojimiao,Gaojimiao,CN,12,4210,,,P,PPLA4,0,29.64169,112.42566,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8512920,Taohuashan,Taohuashan,CN,12,,,,P,PPLA4,0,29.65478,112.68759,Asia/Shanghai,2013-04-06,false,false,false,true,cities500
8512924,Jiaoshanhe,Jiaoshanhe,CN,12,4210,,,P,PPLA4,0,29.65603,112.56578,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513005,Diaoguan,Diaoguan,CN,12,4210,,,P,PPLA4,0,29.69127,112.62656,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513051,Qiaoshi,Qiaoshi,CN,12,4210,,,P,PPLA4,0,29.70749,113.17648,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513071,Dongsheng,Dongsheng,CN,12,4210,,,P,PPLA4,0,29.71683,112.52285,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513125,Gaoling,Gaoling,CN,12,4210,,,P,PPLA4,0,29.73522,112.31118,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513157,Qipan,Qipan,CN,12,4210,,,P,PPLA4,0,29.74986,113.15195,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513162,Nankou,Nankou,CN,12,4210,,,P,PPLA4,0,29.75136,112.3307,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513163,Ouchi,Ouchi,CN,12,4210,,,P,PPLA4,0,29.75173,112.31611,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513229,Xiaohekou,Xiaohekou,CN,12,4210,,,P,PPLA4,0,29.77854,112.62077,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513391,Renmindayuan,Renmindayuan,CN,12,4210,,,P,PPLA4,0,29.83511,112.4702,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513415,Hongcheng,Hongcheng,CN,12,4210,,,P,PPLA4,0,29.84328,112.889,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513456,Zhangtiansi,Zhangtiansi,CN,12,4210,,,P,PPLA4,0,29.85349,112.20477,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513478,Gaotieling,Gaotieling,CN,12,4212,,,P,PPLA4,0,29.86167,113.79274,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513483,Liushanhu,Liushanhu,CN,12,4212,,,P,PPLA4,0,29.86253,113.6474,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513595,Zhouhe,Zhouhe,CN,12,4210,,,P,PPLA4,0,29.89567,113.21537,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513606,Futiansi,Futiansi,CN,12,4210,,,P,PPLA4,0,29.89899,113.07912,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513617,Hengshi,Hengshi,CN,12,4210,,,P,PPLA4,0,29.90284,112.55037,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513658,Wulin,Wulin,CN,12,4210,,,P,PPLA4,0,29.91289,113.59533,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513670,Luxi,Luxi,CN,12,4210,,,P,PPLA4,0,29.91196,113.68019,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513687,Guanqiao,Guanqiao,CN,12,4212,,,P,PPLA4,0,29.92234,113.94192,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513721,Chengji,Chengji,CN,12,4210,,,P,PPLA4,0,29.93696,112.63566,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513817,Qujiawan,Qujiawan,CN,12,4210,,,P,PPLA4,0,29.96764,113.18857,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513822,Qinshi,Qinshi,CN,12,4210,,,P,PPLA4,0,29.96926,112.60016,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513840,Mahaokou,Mahaokou,CN,12,4210,,,P,PPLA4,0,29.97487,112.30261,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513920,Chahe,Chahe,CN,12,4210,,,P,PPLA4,0,29.99902,113.46637,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513963,Wanquan,Wanquan,CN,12,4210,,,P,PPLA4,0,30.02916,113.38583,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8513967,Daijiachang,Daijiachang,CN,12,4210,,,P,PPLA4,0,30.03128,113.22222,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514020,Huangjiakou,Huangjiakou,CN,12,4210,,,P,PPLA4,0,30.06931,113.54975,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514055,Caoshi,Caoshi,CN,12,4210,,,P,PPLA4,0,30.09221,113.21477,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514085,Wangshi,Wangshi,CN,12,4210,,,P,PPLA4,0,30.11165,113.10551,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514179,Xintan,Xintan,CN,12,4212,,,P,PPLA4,0,30.16867,113.8888,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514211,Xingfu,Xingfu,CN,12,12324200,,,P,PPLA4,0,30.18791,113.01429,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514228,Mianchenghuizu,Mianchenghuizu,CN,12,12324200,,,P,PPLA4,0,30.19881,113.22446,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514289,Chenchang,Chenchang,CN,12,12324200,,,P,PPLA4,0,30.23973,113.07734,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514292,Yinlianhu,Yinlianhu,CN,12,4201,,,P,PPLA4,0,30.24263,113.77299,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514298,Guohe,Guohe,CN,12,12324200,,,P,PPLA4,0,30.24576,113.29023,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514305,Zhanggou,Zhanggou,CN,12,12324200,,,P,PPLA4,0,30.24953,113.37264,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514307,Pengchang,Pengchang,CN,12,12324200,,,P,PPLA4,0,30.25095,113.51328,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514334,Hannan,Hannan,CN,12,4201,,,P,PPLA4,0,30.26588,113.8435,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514387,Dengnan,Dengnan,CN,12,4201,,,P,PPLA4,0,30.30298,113.97706,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514400,Xiaosi,Xiaosi,CN,12,4201,,,P,PPLA4,0,30.31714,113.77289,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514441,Dongchengyuan,Dongchengyuan,CN,12,4201,,,P,PPLA4,0,30.34709,113.90901,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514457,Shazui,Shazui,CN,12,12324200,,,P,PPLA4,0,30.35908,113.44573,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514478,Longhuashan,Longhuashan,CN,12,12324193,,,P,PPLA4,0,30.37207,113.45437,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514483,Sanfutan,Sanfutan,CN,12,12324200,,,P,PPLA4,0,30.37613,113.19506,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514484,Ganhe,Ganhe,CN,12,12324193,,,P,PPLA4,0,30.37697,113.41964,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514532,Chenggong,Chenggong,CN,12,4201,,,P,PPLA4,0,30.40517,113.71586,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514566,Duoxiang,Duoxiang,CN,12,12324193,,,P,PPLA4,0,30.42774,113.36011,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514589,Zhuru,Zhuru,CN,12,4201,,,P,PPLA4,0,30.44169,113.83582,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514601,Chenhu,Chenhu,CN,12,4209,,,P,PPLA4,0,30.44995,113.52855,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514647,Xijiang,Xijiang,CN,12,4209,,,P,PPLA4,0,30.48123,113.66677,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514655,Zhengchang,Zhengchang,CN,12,12324200,,,P,PPLA4,0,30.49265,113.02797,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514656,Nanhe,Nanhe,CN,12,4209,,,P,PPLA4,0,30.49265,113.7737,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514687,Lijiazui,Lijiazui,CN,12,12324193,,,P,PPLA4,0,30.50804,113.05496,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514688,Huilong,Huilong,CN,12,4209,,,P,PPLA4,0,30.50917,113.51181,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514710,Suohe,Suohe,CN,12,4201,,,P,PPLA4,0,30.52151,113.8974,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514717,Yuxian,Yuxian,CN,12,4201,,,P,PPLA4,0,30.52517,113.97851,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514730,Henglin,Henglin,CN,12,12324193,,,P,PPLA4,0,30.53393,113.18022,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514806,Mawan,Mawan,CN,12,12324193,,,P,PPLA4,0,30.57546,113.32775,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514813,Litan,Litan,CN,12,4209,,,P,PPLA4,0,30.58035,113.56319,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514817,Wantan,Wantan,CN,12,4209,,,P,PPLA4,0,30.58157,113.67862,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514819,Fenshui,Fenshui,CN,12,4209,,,P,PPLA4,0,30.58361,113.64933,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514822,Zhangwan,Zhangwan,CN,12,4201,,,P,PPLA4,0,30.58422,113.97562,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514833,Miaotou,Miaotou,CN,12,4209,,,P,PPLA4,0,30.59338,113.77989,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514849,Ma’an,Ma'an,CN,12,4209,,,P,PPLA4,0,30.60557,113.86762,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514877,Chenghuang,Chenghuang,CN,12,4209,,,P,PPLA4,0,30.62215,113.76161,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514880,Houkou,Houkou,CN,12,12324193,,,P,PPLA4,0,30.62505,113.13983,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514910,Yanglin,Yanglin,CN,12,12324193,,,P,PPLA4,0,30.64125,113.18763,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
