administrative_code,name,admin_area,city_level,geonames_id,longitude,latitude
11245,ふじみ野市,埼玉県,municipal_city,7464128,139.515240,35.865050
11246,白岡市,埼玉県,municipal_city,1851882,139.666670,36.016670
12100,千葉市,千葉県,municipal_city,2113012,140.165010,35.606040
12202,銚子市,千葉県,municipal_city,2112994,140.775520,35.743030
12203,市川市,千葉県,municipal_city,1861964,139.932940,35.718650
12204,船橋市,千葉県,municipal_city,1863903,139.982550,35.694550
12205,館山市,千葉県,municipal_city,1850520,139.861630,34.971560
12206,木更津市,千葉県,municipal_city,8304237,139.987490,35.369810
12207,松戸市,千葉県,municipal_city,1857552,139.929080,35.795740
12208,野田市,千葉県,municipal_city,1855071,139.862150,35.985160
12210,茂原市,千葉県,municipal_city,2111854,140.301630,35.449810
12211,成田市,千葉県,municipal_city,2111683,140.357570,35.815470
12212,佐倉市,千葉県,municipal_city,2111215,140.213260,35.706190
12213,東金市,千葉県,municipal_city,2110773,140.367070,35.565170
12215,旭市,千葉県,municipal_city,2113074,140.655490,35.734430
12216,習志野市,千葉県,municipal_city,2111686,140.034180,35.680910
12217,柏市,千葉県,municipal_city,2112330,139.993860,35.860170
12218,勝浦市,千葉県,municipal_city,9062338,140.267600,35.175350
12219,市原市,千葉県,municipal_city,2112663,140.137250,35.424840
12220,流山市,千葉県,municipal_city,1856183,139.902660,35.856310
12221,八千代市,千葉県,municipal_city,2110578,140.105020,35.739210
12222,我孫子市,千葉県,municipal_city,2113162,140.065100,35.869470
12223,鴨川市,千葉県,municipal_city,2112386,140.100000,35.100000
12224,鎌ケ谷市,千葉県,municipal_city,2112445,139.998830,35.772890
12225,君津市,千葉県,municipal_city,1859468,140.024060,35.263030
12226,富津市,千葉県,municipal_city,1863711,139.900540,35.225960
12227,浦安市,千葉県,municipal_city,1849185,139.901920,35.642500
12228,四街道市,千葉県,municipal_city,7465520,140.179120,35.671670
12229,袖ケ浦市,千葉県,municipal_city,2110982,140.017710,35.416420
12230,八街市,千葉県,municipal_city,8304238,140.296860,35.642410
